adm0,date,quantile,R_eff,active_asymptomatic_cases,case_reporting_rate,cumulative_cases,cumulative_deaths,cumulative_deaths_per_100k,cumulative_reported_cases,cumulative_reported_cases_per_100k,current_hospitalizations,current_hospitalizations_per_100k,current_icu_usage,current_vent_usage,daily_cases,daily_deaths,daily_hospitalizations,daily_reported_cases,doubling_t,total_population
US,2020-11-05,0.6,1.0777971187993711,547522.134397337,0.8478479403359018,13099639.71024974,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,45986.67593367142,13.896213356147875,15455.1426139996,11770.14281766384,161332.2337309251,1215.9025524199865,0.0,121184.62135839276,128.77691813023077,330929547.17283666
US,2020-11-05,0.65,1.0784204830105453,572466.33970206,0.8478561404669633,13099897.193016006,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,46319.63983559337,13.996828095679751,15646.216294968386,11937.924247851122,161335.95265501618,1215.9025524199865,0.0,121184.62135839276,133.36742817318145,330929547.17283666
US,2020-11-05,0.7,1.0791471103530543,595586.284192125,0.8478642197038095,13100141.864942353,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,46683.969509851515,14.106920916756213,15828.97822324392,12109.574359514576,161340.37405185413,1215.9025524199865,0.0,121184.62135839276,140.02212915290002,330929547.17283666
US,2020-11-05,0.75,1.0798784539734985,627904.6700917841,0.8478730752691055,13100432.807741284,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,47134.38198623326,14.243026163395465,16031.249593936118,12335.854485431599,161344.67460861133,1215.9025524199865,0.0,121184.62135839276,148.31806916600675,330929547.17283666
US,2020-11-05,0.8,1.080718049477098,660174.066552147,0.8478833136609824,13100756.837712524,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,47589.135912157806,14.380443305445649,16263.831530548252,12564.079968219097,161349.53565868767,1215.9025524199865,0.0,121184.62135839276,160.28748827897914,330929547.17283666
US,2020-11-05,0.85,1.08164369795882,699753.7261265914,0.8478949288552174,13101168.710116494,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,48082.709966905364,14.529591079938506,16551.829450977028,12817.129457553157,161355.3668519773,1215.9025524199865,0.0,121184.62135839276,178.89484571966378,330929547.17283666
US,2020-11-05,0.9,1.082882359047312,754843.4036286314,0.8479122717996961,13101654.883867916,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,48674.74746444988,14.7084924511223,16895.262224538183,13178.50998260468,161362.59494951673,1215.9025524199865,0.0,121184.62135839276,212.34422329321893,330929547.17283666
US,2020-11-05,0.95,1.0846881342801509,835303.1758426864,0.8479332285894171,13102299.283377068,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,49668.79442093087,15.008872687632827,17358.183024972568,13716.356496132648,161373.40519446586,1215.9025524199865,0.0,121184.62135839276,307.7680986458758,330929547.17283666
US,2020-11-05,0.975,1.0861085106020811,899263.5165425312,0.8479537323434206,13102843.154310998,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,50357.324981332175,15.21693224782728,17782.653291755265,14167.507383509292,161381.825914674,1215.9025524199865,0.0,121184.62135839276,461.18934503629464,330929547.17283666
US,2020-11-05,0.99,1.088127011041954,986785.3993535023,0.8479753986441562,13103527.307630448,233709.00000000012,70.62198041746309,9564858.00000001,2890.3003922476923,51331.20281662601,15.511217797006486,18382.10888895992,14595.213006782038,161392.39723308323,1215.9025524199865,0.0,121184.62135839276,901.4727485137234,330929547.17283666
US,2020-11-06,0.01,1.0650189080465948,227474.32213948906,0.8476888581277232,13206215.430199118,234173.20835165624,70.76225448957966,9647719.196721977,2915.339315918865,45862.25741516832,13.858616677469282,13078.368472570415,9291.956838883383,108244.9105311976,464.2083516568299,0.0,82861.19672200874,91.63175087767046,330929547.17283666
US,2020-11-06,0.025,1.0671012431005868,258200.6184680896,0.8477136471633716,13211048.11527048,234202.2829496228,70.77104022606494,9650762.325714856,2916.258885965988,46231.731498642686,13.970264031605778,13476.771524078667,9629.030194028404,112258.363789073,493.2829496231552,0.0,85904.32571485221,94.59931752425942,330929547.17283666
US,2020-11-06,0.05,1.068509501109077,284426.05152205186,0.8477301111227004,13215057.492076935,234249.4734693316,70.78530021587605,9653419.965974867,2917.0619693662816,46494.60387094948,14.049698574260717,13911.029760600086,9996.308183224784,115837.17159660386,540.4734693318827,0.0,88561.965974844,97.03259437735436,330929547.17283666
US,2020-11-06,0.1,1.0704511187345485,324197.4852349104,0.8477516486419079,13218702.636283008,234308.56052747558,70.80315509122605,9656638.227379827,2918.0344607719157,46813.620400874366,14.14609870916867,14379.613208876899,10426.023722601823,119877.5303827686,599.5605274760585,0.0,91780.22737981027,100.44631511652462,330929547.17283666
US,2020-11-06,0.15,1.0715375346579308,348709.15460000205,0.8477667154091119,13221640.901176695,234352.8968176021,70.81655259244806,9658499.165111067,2918.596797301592,47058.90668923236,14.220219104416993,14685.130406261229,10733.343534926533,122392.7587755455,643.8968176023158,0.0,93641.16511106069,102.99860908502936,330929547.17283666
US,2020-11-06,0.2,1.0725231050793518,373766.13817387406,0.8477793294330974,13223785.593240602,234393.8567001825,70.82892981380238,9660112.692507008,2919.084371593377,47257.702118561916,14.280290932704279,14932.674951607558,10977.745906914732,124658.391982014,684.8567001824317,0.0,95254.69250703645,105.24102185083879,330929547.17283666
US,2020-11-06,0.25,1.0733958270328516,399195.53371749097,0.8477894925389762,13225478.861827832,234430.94473403555,70.84013704330783,9661483.74831456,2919.498676033481,47422.529702780965,14.330098387380714,15115.332818350422,11190.429458455315,126282.85022215443,721.9447340364025,0.0,96625.74831454588,107.71589135482006,330929547.17283666
US,2020-11-06,0.3,1.0740362243428163,419428.24493461533,0.8477988628233342,13227197.47968464,234465.50588477755,70.85058070149347,9662744.83886825,2919.8797512697247,47590.594687595105,14.380884116926456,15294.44518156083,11384.720945849851,128026.76485722592,756.5058847772733,0.0,97886.83886823103,110.20302138626387,330929547.17283666
US,2020-11-06,0.35,1.0747423463509655,443620.5316621287,0.8478088774267735,13228602.314078985,234504.3969725703,70.86233277625531,9663871.214166997,2920.2201183685133,47740.69677277152,14.426241833231552,15473.8798659553,11563.270296481238,129445.19841982568,795.3969725705048,0.0,99013.21416698305,112.94238898668013,330929547.17283666
US,2020-11-06,0.4,1.075368863327878,464158.6470821186,0.8478180267631952,13230193.64970694,234542.6535725857,70.87389312205768,9665118.854445087,2920.5971292122863,47901.32680783909,14.474780876190955,15649.150147257358,11735.818362228576,131098.39090841325,833.6535725854501,0.0,100260.85444507764,115.49479901296888,330929547.17283666
US,2020-11-06,0.45,1.075947629793155,484957.2650836843,0.8478252207014167,13231559.352795905,234582.85987389038,70.88604262688375,9666163.823493415,2920.9128970418005,48059.501464718895,14.522577955125461,15831.396921449297,11895.195300768262,132462.14808441745,873.8598738904996,0.0,101305.8234934337,117.94893820719945,330929547.17283666
US,2020-11-06,0.5,1.0765814458995893,505701.34449193784,0.8478324648989525,13233018.532836115,234621.7838996829,70.89780465482143,9667198.58225185,2921.2255795348797,48211.00682637401,14.568359712284785,15974.969953415472,12063.31607097562,133781.78886846715,912.7838996831624,0.0,102340.58225184312,121.12128588290399,330929547.17283666
US,2020-11-06,0.55,1.0772483905324337,528387.5536975084,0.8478399868188582,13234455.187813375,234660.98105936305,70.90964921811747,9668303.143946206,2921.559355017847,48366.146349650655,14.61523963721201,16121.760510013723,12223.592823767116,135249.76759198005,951.9810593632546,0.0,103445.14394619821,124.55177586952007,330929547.17283666
US,2020-11-06,0.6,1.0777971187993711,551452.4204888889,0.8478479403359018,13235891.630094595,234700.45524540995,70.92157749299777,9669452.458285397,2921.906653815735,48521.12950435017,14.6620723108199,16281.363560783797,12403.868346774834,136850.4162452752,991.4552454098604,0.0,104594.45828538276,128.77691813023077,330929547.17283666
US,2020-11-06,0.65,1.0784204830105453,574899.3837961325,0.8478561404669633,13237539.61218622,234742.5933892881,70.93431076031649,9670622.582429664,2922.26024090225,48715.80601344434,14.720899487406975,16440.830987957565,12552.167793216706,138331.35855121867,1033.5933892887927,0.0,105764.5824296505,133.36742817318145,330929547.17283666
US,2020-11-06,0.7,1.0791471103530543,599400.3887808966,0.8478642197038095,13239176.655739695,234785.2683873608,70.94720625376435,9671879.702396354,2922.6401163100013,48911.454233932745,14.780020294889972,16612.162490691477,12729.791864195327,139926.2905979162,1076.2683873606582,0.0,107021.70239634717,140.02212915290002,330929547.17283666
US,2020-11-06,0.75,1.0798784539734985,629102.3717778833,0.8478730752691055,13241116.529112153,234829.27762535514,70.96050492666024,9673213.13123899,2923.043050666884,49159.258858007415,14.854901678613999,16795.527694940436,12920.496997649592,141885.25080750452,1120.2776253550355,0.0,108355.13123901024,148.31806916600675,330929547.17283666
US,2020-11-06,0.8,1.080718049477098,663255.3159961769,0.8478833136609824,13243292.616699085,234878.65971701566,70.97542716375943,9674815.809668653,2923.527346627567,49433.585535842736,14.937797473256365,17027.13662231791,13139.109808933485,143836.28344756714,1169.6597170159266,0.0,109957.80966866764,160.28748827897914,330929547.17283666
US,2020-11-06,0.85,1.08164369795882,700849.8920120215,0.8478949288552174,13245295.54057257,234926.8432117065,70.98998720987876,9676413.466459168,2924.010125153741,49787.56632446709,15.0447630771586,17263.463980657783,13408.203518645983,146009.68763979568,1217.8432117065947,0.0,111555.46645917973,178.89484571966378,330929547.17283666
US,2020-11-06,0.9,1.082882359047312,755391.9164921191,0.8479122717996961,13248621.841961708,234981.20862679,71.00641530327447,9678647.048519796,2924.6850670196777,50280.78075601704,15.19380218102936,17551.44755554172,13754.058940389255,148964.77963059026,1272.2086267902307,0.0,113789.04851978993,212.34422329321893,330929547.17283666
US,2020-11-06,0.95,1.0846881342801509,833260.4330693602,0.8479332285894171,13253151.705511572,235073.85137600254,71.0344100078888,9682280.908733742,2925.783143708505,51024.83843712666,15.418640877805206,18038.72307371813,14259.005503931605,153739.31876950545,1364.8513760038272,0.0,117422.90873374038,307.7680986458758,330929547.17283666
US,2020-11-06,0.975,1.0861085106020811,891340.3821208836,0.8479537323434206,13257208.141784608,235145.90025826124,71.05618167586896,9685467.127732728,2926.7459525680365,51971.9280461965,15.7048315843048,18460.56438540705,14644.197016091151,158036.0541681722,1436.9002582618011,0.0,120609.12773273641,461.18934503629464,330929547.17283666
US,2020-11-06,0.99,1.088127011041954,977242.0050601101,0.8479753986441562,13264222.69577929,235225.77285611595,71.08031750735846,9690654.006864864,2928.3133191499705,52820.53140727571,15.961261802860047,19001.469426630632,15109.611826426662,164707.15668946886,1516.7728561160575,0.0,125796.00686486994,901.4727485137234,330929547.17283666
US,2020-11-07,0.01,1.0650189080465948,236610.3676230977,0.8476888581277232,13318870.122553155,234643.04577268066,70.90422954893542,9733979.649822488,2941.405423897873,46957.64386364978,14.189619592693825,13521.822587044124,9627.35605225886,112028.39551057274,469.46419918343764,2687.0758166972505,85766.40703265452,91.63175087767046,330929547.17283666
US,2020-11-07,0.025,1.0671012431005868,265918.7645838773,0.8477136471633716,13327047.481977025,234698.9534044571,70.9211236680173,9739867.533224992,2943.184619334728,47456.291729868586,14.340300567082119,14045.587423434275,10005.385828502966,115795.36686795176,497.4807893563701,2807.758402644867,88727.67195075574,94.59931752425942,330929547.17283666
US,2020-11-07,0.05,1.068509501109077,290189.9563356233,0.8477301111227004,13334292.183463665,234795.0159347637,70.95015175907996,9744770.76124578,2944.666272472889,47886.39549767489,14.470268945995612,14444.664589825808,10369.856285525317,118882.73157804667,545.6876612302585,2904.1407416503166,91176.42807688932,97.03259437735436,330929547.17283666
US,2020-11-07,0.1,1.0704511187345485,329683.69066212984,0.8477516486419079,13340921.023095515,234914.02930552323,70.98611511495926,9750213.301450588,2946.310894493287,48290.132327333486,14.592269786690489,14894.87892664196,10837.172367788236,121983.31525488429,605.4828572242841,3038.24431177669,93518.5633316024,100.44631511652462,330929547.17283666
US,2020-11-07,0.15,1.0715375346579308,354474.48350799346,0.8477667154091119,13345772.36813495,235000.8801475678,71.012359626151,9753900.152954478,2947.424984043581,48579.47165452576,14.679702090534045,15234.138736142337,11152.680286035562,124173.91761427652,648.6228100820892,3150.941162131632,95234.45488489943,102.99860908502936,330929547.17283666
US,2020-11-07,0.2,1.0725231050793518,377699.3398632665,0.8477793294330974,13349884.67910624,235083.44978685802,71.03731044725343,9756688.526390927,2948.267572280344,48830.50452118873,14.755558981768925,15492.21871829181,11441.705910758377,125987.74193047926,689.6108880036757,3261.1943110700176,96555.98647346863,105.24102185083879,330929547.17283666
US,2020-11-07,0.25,1.0733958270328516,402656.1169934152,0.8477894925389762,13353293.56930108,235159.25055124945,71.06021585568223,9759288.818780884,2949.0533263516168,49058.3314152126,14.824403512567162,15729.998975110171,11659.10007969572,127503.55885761626,728.5362050882889,3375.133021273268,97794.10433071533,107.71589135482006,330929547.17283666
US,2020-11-07,0.3,1.0740362243428163,423525.7006061095,0.8477988628233342,13356021.014502853,235228.33791638148,71.08109261501733,9761600.40442071,2949.751839270628,49265.551488052246,14.887021092233276,15932.73265270078,11868.96100358675,128846.16117518369,763.0310561880721,3498.056847637194,98893.5468028825,110.20302138626387,330929547.17283666
US,2020-11-07,0.35,1.0747423463509655,447650.020285683,0.8478088774267735,13358601.055906534,235307.56817165273,71.10503434398898,9763501.44783647,2950.3262949008367,49489.98794056363,14.954841102392164,16123.351614846628,12047.712475274317,130132.51888367346,803.0921235615006,3629.8498509953833,99765.84422575236,112.94238898668013,330929547.17283666
US,2020-11-07,0.4,1.075368863327878,468046.524219659,0.8478180267631952,13361653.858378798,235382.8595259281,71.12778581931617,9765798.331666127,2951.0203652397595,49652.46441908372,15.003938102012821,16309.666841916245,12226.524503621053,131370.48915988207,840.5437677773587,3742.4035231965418,100754.05390439602,115.49479901296888,330929547.17283666
US,2020-11-07,0.45,1.075947629793155,488561.3964037096,0.8478252207014167,13364119.934097515,235464.95846881237,71.15259440579194,9767839.810214698,2951.637257435097,49869.81959419582,15.069618297984734,16493.239533592758,12395.074610009402,132576.7618093471,881.9208996503434,3881.364108170711,101634.82064994873,117.94893820719945,330929547.17283666
US,2020-11-07,0.5,1.0765814458995893,509540.5857790131,0.8478324648989525,13366624.06338875,235542.28199432808,71.17595996084022,9769584.340990704,2952.1644182132463,50074.898191619606,15.13158876848995,16668.911968508703,12579.979204724143,133744.66018158145,920.5706089373982,4018.13975069897,102557.5117869179,121.12128588290399,330929547.17283666
US,2020-11-07,0.55,1.0772483905324337,532003.7733022601,0.8478399868188582,13369472.317237144,235622.6716758825,71.20025204422812,9771864.90276776,2952.853556368645,50286.994457567176,15.195679831907992,16834.12826178623,12764.134375756048,135006.80580272127,960.6938483669916,4169.43350141833,103524.59918874713,124.55177586952007,330929547.17283666
US,2020-11-07,0.6,1.0777971187993711,554721.7591973392,0.8478479403359018,13372077.421578722,235700.70877007308,71.22383322483205,9773779.453736302,2953.432093699293,50543.20251307493,15.273100557164032,17003.3387393954,12961.7228232038,136182.0409689821,999.7191589041682,4356.13506170674,104387.9250505842,128.77691813023077,330929547.17283666
US,2020-11-07,0.65,1.0784204830105453,578110.7133318833,0.8478561404669633,13375002.027726198,235787.15359789238,71.2499550470017,9776042.325704644,2954.1158863638275,50836.99591691789,15.361878789979103,17197.15253772507,13139.725182266353,137519.24533861954,1043.0285732825703,4549.070781985828,105376.67788026515,133.36742817318145,330929547.17283666
US,2020-11-07,0.7,1.0791471103530543,602886.9130033703,0.8478642197038095,13378148.37027574,235871.23978203733,71.2753641362968,9778342.468985273,2954.8109416407824,51174.220788737126,15.463781105653295,17394.792440174806,13353.15286210879,139022.07561075382,1085.7315168427854,4765.148403451984,106494.84933950436,140.02212915290002,330929547.17283666
US,2020-11-07,0.75,1.0798784539734985,631047.7755185012,0.8478730752691055,13381431.272132315,235958.8604200784,71.30184126376683,9780953.379224768,2955.5999042045064,51682.99478054902,15.617521983782312,17626.659594230106,13586.353996649988,140487.32491166051,1129.4503200426689,5073.448921375468,107644.29444262994,148.31806916600675,330929547.17283666
US,2020-11-07,0.8,1.080718049477098,665291.086056868,0.8478833136609824,13385654.384738652,236057.60333889013,71.33167931227452,9783805.908840258,2956.4618790991212,52276.697126121995,15.796926437281561,17896.428142315603,13842.384237518503,142431.18371438913,1179.254086776608,5377.751501664588,109053.96437698988,160.28748827897914,330929547.17283666
US,2020-11-07,0.85,1.08164369795882,702482.0226647832,0.8478949288552174,13389661.512429034,236154.77998845163,71.36104406691544,9787033.51526362,2957.437194374211,53137.126966392665,16.056930370934932,18192.791314223803,14171.233507527508,144562.4342219811,1227.894037276099,5774.966485712182,110616.89588141287,178.89484571966378,330929547.17283666
US,2020-11-07,0.9,1.082882359047312,757167.4742061206,0.8479122717996961,13395438.816077955,236265.5322784999,71.39451109667883,9791210.749701833,2958.69946740903,54462.627921015606,16.45746908557883,18630.71010336413,14550.345057261009,147269.20479287152,1283.8387916033928,6291.367868995071,112599.64179446876,212.34422329321893,330929547.17283666
US,2020-11-07,0.95,1.0846881342801509,831200.4887666769,0.8479332285894171,13404633.255744405,236449.3235715137,71.45004898822826,9798308.065586006,2960.8441280912825,56456.94641902463,17.060110498244054,19290.568879900038,15112.93421829508,152029.7379348814,1376.3041897309085,7131.326778758095,116279.06195044133,307.7680986458758,330929547.17283666
US,2020-11-07,0.975,1.0861085106020811,888848.4247622766,0.8479537323434206,13412986.32172858,236595.13136143005,71.49410905816218,9804827.950051017,2962.814301054292,58396.8612857396,17.646312269372643,19911.460774789484,15658.852612694458,156307.29543732054,1449.0131727326182,7939.270991688365,119458.264900742,461.18934503629464,330929547.17283666
US,2020-11-07,0.99,1.088127011041954,974682.9813578048,0.8479753986441562,13427524.521359265,236755.28270819093,71.54250345150936,9815566.386958003,2966.059232490221,60994.82081085951,18.431361397597822,20718.858546097224,16382.489633490686,163255.6311210265,1528.9564732433432,8824.091603504528,124744.56994230348,901.4727485137234,330929547.17283666
US,2020-11-08,0.01,1.0650189080465948,241004.39925421728,0.8476888581277232,13435389.471677233,235125.4140873586,71.04999118273298,9822543.858618263,2968.1676787501183,47520.564139434544,14.359722347371926,13861.218859208211,9883.43515249453,114806.59905866926,480.3223868020896,2711.194442607909,88352.11519926909,91.63175087767046,330929547.17283666
US,2020-11-08,0.025,1.0671012431005868,271041.4499488623,0.8477136471633716,13446140.030735258,235208.2087371819,71.07500999732073,9831408.1272759,2970.8462756700264,48185.85174647472,14.560758372327628,14362.758030422792,10322.712134347992,118179.59299643154,510.31518274277084,2833.259753683321,90892.31413538863,94.59931752425942,330929547.17283666
US,2020-11-08,0.05,1.068509501109077,295063.9269115473,0.8477301111227004,13455516.96545298,235355.52377387226,71.11952552576142,9838325.91957911,2972.936688074209,48653.132032626134,14.701960718912707,14788.739712122211,10661.036118250004,120827.76408750455,560.5384070609751,2941.769366373552,92988.44419943694,97.03259437735436,330929547.17283666
US,2020-11-08,0.1,1.0704511187345485,333591.3873008491,0.8477516486419079,13465112.279048633,235535.77751866746,71.17399444409618,9845654.498060076,2975.1512314849074,49192.18644135157,14.864851706837669,15323.172681648506,11152.769478773718,123853.57076148676,620.8023637847388,3078.126533932923,95239.42693349796,100.44631511652462,330929547.17283666
US,2020-11-08,0.15,1.0715375346579308,358059.0475354169,0.8477667154091119,13471824.270521427,235665.91873297372,71.21332040196789,9850888.117773335,2976.7327220946063,49530.67728704161,14.967136573384574,15644.259718529649,11500.023676077728,125759.50965196744,665.6034473503371,3188.4929977001525,96811.54364878006,102.99860908502936,330929547.17283666
US,2020-11-08,0.2,1.0725231050793518,382212.4009072925,0.8477793294330974,13477291.495540828,235788.4039815093,71.25033288682519,9854827.373530427,2977.9230829405165,49849.8763716929,15.063591872519467,15912.697419911145,11783.885887034705,127365.26945880744,706.8785098541321,3302.45533384093,98030.8049668224,105.24102185083879,330929547.17283666
US,2020-11-08,0.25,1.0733958270328516,406517.77188480296,0.8477894925389762,13482006.410229385,235903.80787124962,71.28520553289931,9858480.556486284,2979.026998558528,50175.77901434255,15.162072846924405,16169.58315683501,12066.970332441242,128658.91343511116,744.5899105807921,3405.4774638342383,98987.529764454,107.71589135482006,330929547.17283666
US,2020-11-08,0.3,1.0740362243428163,427347.7167691901,0.8477988628233342,13486260.351499286,236008.3581769889,71.31679845248975,9861776.13671328,2980.022854097917,50470.61975314229,15.251167562497125,16424.399258252128,12265.416013284796,129869.46410249436,780.9628703396531,3523.0967460548272,99932.42134852828,110.20302138626387,330929547.17283666
US,2020-11-08,0.35,1.0747423463509655,451355.2846963279,0.8478088774267735,13489650.621852953,236127.7829981488,71.35288614008977,9864669.506520953,2980.8971700459456,50748.852887256486,15.335243806667874,16647.72750412863,12449.948191808291,130973.05358266825,821.1710132417948,3652.7277212615413,100821.61357216367,112.94238898668013,330929547.17283666
US,2020-11-08,0.4,1.075368863327878,471765.2827037234,0.8478180267631952,13493801.994403388,236242.99118916763,71.38769965009607,9867539.643605657,2981.764465550147,51036.65383717637,15.422211245018001,16876.27858890035,12645.700251569766,132232.22866121278,859.0932878876903,3769.225554579252,101669.56289129485,115.49479901296888,330929547.17283666
US,2020-11-08,0.45,1.075947629793155,492423.8451010189,0.8478252207014167,13497266.343703292,236367.59803241648,71.425353236581,9870125.503923202,2982.545858550451,51332.6329901921,15.511649965598956,17081.45907719068,12825.32235224844,133263.36542342982,901.8843654148783,3901.912237992945,102553.44993281104,117.94893820719945,330929547.17283666
US,2020-11-08,0.5,1.0765814458995893,513960.1141600762,0.8478324648989525,13501211.454735242,236481.58629991085,71.4597981111678,9873114.422155233,2983.449047237459,51649.92226105037,15.607528158878734,17253.052201707837,13024.017306486421,134321.99515969426,941.2789592540151,4039.9657037904176,103355.85459501683,121.12128588290399,330929547.17283666
US,2020-11-08,0.55,1.0772483905324337,536403.0775104003,0.8478399868188582,13504742.065428112,236602.8914993736,71.49645400983232,9875932.20917529,2984.3005236450904,51973.607958761735,15.705339218808758,17458.545321261274,13236.671558273696,135322.9254461779,980.8509022421769,4196.3486400795,104124.10440022669,124.55177586952007,330929547.17283666
US,2020-11-08,0.6,1.0777971187993711,558079.9162076516,0.8478479403359018,13508255.31009544,236724.06413371387,71.53306985008456,9878529.904530326,2985.0854929466313,52421.310719829315,15.840625646053574,17661.162392938146,13466.974949504449,136460.80975575992,1023.058193131051,4377.315277119701,104881.46924062954,128.77691813023077,330929547.17283666
US,2020-11-08,0.65,1.0784204830105453,582459.6622626926,0.8478561404669633,13512329.4659236,236850.1050216619,71.57115677493756,9881610.77133369,2986.016466572192,53000.898049635616,16.015764836481797,17862.020731665038,13688.928039579198,137519.85718824653,1065.7608304120454,4563.690291995918,105800.27970425042,133.36742817318145,330929547.17283666
US,2020-11-08,0.7,1.0791471103530543,605890.3642416913,0.8478642197038095,13516586.276592026,236980.5345708653,71.61056986159535,9884846.576107888,2986.994259217738,53694.54544206786,16.225370596486652,18147.18069661811,13932.52787228888,138792.91843596185,1108.6253011071642,4788.081936096456,106697.76925419008,140.02212915290002,330929547.17283666
US,2020-11-08,0.75,1.0798784539734985,634406.0118844472,0.8478730752691055,13521371.4930241,237110.42307164826,71.64981945471645,9888252.372176217,2988.0234196832885,54715.72588031212,16.53395000469251,18446.07643512728,14200.29405205117,140111.54199577554,1152.4083524434145,5083.4633618509615,107695.1125743447,148.31806916600675,330929547.17283666
